Rent,Size,BHK,Bathroom,Furnishing Status_Furnished,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai
16000,1200,2,2,False,True,False,True,False,False,False,False,False
7500,460,1,1,False,True,False,True,False,False,False,False,False
7500,500,2,1,False,True,False,True,False,False,False,False,False
19500,1080,2,2,False,True,False,True,False,False,False,False,False
75000,2000,3,2,True,False,False,True,False,False,False,False,False
16500,1100,2,2,False,True,False,True,False,False,False,False,False
14500,1025,2,2,False,False,True,True,False,False,False,False,False
16000,650,2,2,False,False,True,True,False,False,False,False,False
8000,800,2,1,False,True,False,True,False,False,False,False,False
280000,2800,3,3,True,False,False,True,False,False,False,False,False
21000,1100,2,2,True,False,False,True,False,False,False,False,False
30000,1300,3,3,False,True,False,True,False,False,False,False,False
65000,2000,3,3,False,True,False,True,False,False,False,False,False
180000,2500,3,3,False,False,True,True,False,False,False,False,False
10000,600,2,2,False,True,False,True,False,False,False,False,False
12000,630,2,2,True,False,False,True,False,False,False,False,False
9000,550,2,2,False,False,True,True,False,False,False,False,False
22000,1025,2,2,False,True,False,True,False,False,False,False,False
10000,500,1,1,False,True,False,True,False,False,False,False,False
48000,1286,3,3,False,True,False,True,False,False,False,False,False
11000,800,1,1,False,True,False,True,False,False,False,False,False
11000,900,2,2,False,True,False,True,False,False,False,False,False
40000,1618,3,3,False,True,False,True,False,False,False,False,False
10000,500,1,1,False,True,False,True,False,False,False,False,False
6500,450,1,1,False,True,False,True,False,False,False,False,False
18000,850,2,2,False,True,False,True,False,False,False,False,False
22000,1374,3,2,False,True,False,True,False,False,False,False,False
28000,1600,3,3,False,True,False,True,False,False,False,False,False
6200,400,1,1,False,True,False,True,False,False,False,False,False
110000,1500,3,3,True,False,False,True,False,False,False,False,False
5500,800,2,1,False,False,True,True,False,False,False,False,False
50000,1580,3,3,False,False,True,True,False,False,False,False,False
12000,700,2,1,False,True,False,True,False,False,False,False,False
11500,700,2,1,False,True,False,True,False,False,False,False,False
16000,550,1,1,False,True,False,True,False,False,False,False,False
11000,450,1,1,False,True,False,True,False,False,False,False,False
150000,4550,4,5,False,True,False,True,False,False,False,False,False
9000,400,1,1,False,True,False,True,False,False,False,False,False
6000,650,1,1,False,True,False,True,False,False,False,False,False
12000,700,2,2,False,True,False,True,False,False,False,False,False
16000,1333,2,2,False,False,True,True,False,False,False,False,False
35000,1500,3,2,False,True,False,True,False,False,False,False,False
9000,425,1,1,False,True,False,True,False,False,False,False,False
8000,300,1,1,False,False,True,True,False,False,False,False,False
13500,650,2,2,False,False,True,True,False,False,False,False,False
14000,800,2,2,False,True,False,True,False,False,False,False,False
14000,1200,2,2,False,True,False,True,False,False,False,False,False
4700,500,1,1,False,False,True,True,False,False,False,False,False
17000,1000,2,2,False,True,False,True,False,False,False,False,False
11000,600,2,2,False,True,False,True,False,False,False,False,False
12000,600,1,1,False,True,False,True,False,False,False,False,False
30000,1875,3,2,False,True,False,True,False,False,False,False,False
12000,1000,2,2,False,True,False,True,False,False,False,False,False
21000,1300,3,2,True,False,False,True,False,False,False,False,False
6000,350,1,1,False,False,True,True,False,False,False,False,False
18500,900,2,2,False,False,True,True,False,False,False,False,False
4750,200,1,1,False,True,False,True,False,False,False,False,False
15000,700,2,2,False,True,False,True,False,False,False,False,False
17600,1000,2,2,False,True,False,True,False,False,False,False,False
35000,1700,3,3,False,True,False,True,False,False,False,False,False
8000,600,2,1,False,True,False,True,False,False,False,False,False
7000,650,1,1,False,True,False,True,False,False,False,False,False
15000,750,2,1,False,True,False,True,False,False,False,False,False
30000,1750,3,3,False,True,False,True,False,False,False,False,False
100000,1950,3,3,False,True,False,True,False,False,False,False,False
18000,1065,2,2,False,True,False,True,False,False,False,False,False
8000,600,2,1,False,True,False,True,False,False,False,False,False
9000,600,2,1,False,True,False,True,False,False,False,False,False
6000,500,1,1,False,False,True,True,False,False,False,False,False
7500,600,2,1,False,True,False,True,False,False,False,False,False
15000,600,1,1,False,True,False,True,False,False,False,False,False
10000,900,2,1,False,True,False,True,False,False,False,False,False
14000,500,2,2,False,True,False,True,False,False,False,False,False
7000,600,1,1,False,False,True,True,False,False,False,False,False
60000,1710,3,3,False,False,True,True,False,False,False,False,False
6000,600,1,1,False,False,True,True,False,False,False,False,False
17000,1100,3,2,False,True,False,True,False,False,False,False,False
15000,920,2,2,False,True,False,True,False,False,False,False,False
8200,750,1,1,False,True,False,True,False,False,False,False,False
8500,300,1,1,False,True,False,True,False,False,False,False,False
20000,1660,3,2,False,True,False,True,False,False,False,False,False
8000,400,1,1,False,True,False,True,False,False,False,False,False
20000,300,2,1,False,True,False,True,False,False,False,False,False
11500,300,1,1,False,False,True,True,False,False,False,False,False
30000,2000,3,2,True,False,False,True,False,False,False,False,False
22000,1200,3,3,False,True,False,True,False,False,False,False,False
6500,300,1,1,False,True,False,True,False,False,False,False,False
6500,700,1,1,False,False,True,True,False,False,False,False,False
16000,850,2,3,False,True,False,True,False,False,False,False,False
24000,700,1,1,True,False,False,True,False,False,False,False,False
15000,455,1,1,False,True,False,True,False,False,False,False,False
18000,1000,2,2,False,True,False,True,False,False,False,False,False
8500,600,1,1,False,True,False,True,False,False,False,False,False
4000,250,1,1,False,False,True,True,False,False,False,False,False
5000,400,1,1,False,False,True,True,False,False,False,False,False
22000,1200,2,2,False,True,False,True,False,False,False,False,False
12000,500,1,1,False,True,False,True,False,False,False,False,False
9000,350,1,1,False,False,True,True,False,False,False,False,False
7500,1100,2,2,False,True,False,True,False,False,False,False,False
30000,1650,2,3,False,False,True,True,False,False,False,False,False
14000,1000,4,2,False,True,False,True,False,False,False,False,False
9250,500,2,1,False,True,False,True,False,False,False,False,False
13000,700,1,2,False,True,False,True,False,False,False,False,False
12000,1200,2,2,False,False,True,True,False,False,False,False,False
12000,600,1,1,False,False,True,True,False,False,False,False,False
10000,925,2,2,False,False,True,True,False,False,False,False,False
60000,2400,3,3,False,True,False,True,False,False,False,False,False
35000,1500,3,3,False,True,False,True,False,False,False,False,False
12000,600,2,2,False,False,True,True,False,False,False,False,False
14000,435,1,1,False,True,False,True,False,False,False,False,False
8000,650,1,1,False,True,False,True,False,False,False,False,False
11000,700,2,2,False,True,False,True,False,False,False,False,False
20000,890,2,2,False,True,False,True,False,False,False,False,False
12500,600,1,1,True,False,False,True,False,False,False,False,False
35000,1250,2,2,False,True,False,True,False,False,False,False,False
26000,1350,3,2,False,True,False,True,False,False,False,False,False
85000,2600,3,4,False,True,False,True,False,False,False,False,False
14000,440,1,1,False,True,False,True,False,False,False,False,False
22000,1150,2,2,False,True,False,True,False,False,False,False,False
7000,450,1,1,False,True,False,True,False,False,False,False,False
16000,1150,2,2,True,False,False,True,False,False,False,False,False
11000,600,2,1,False,False,True,True,False,False,False,False,False
20000,980,2,2,False,True,False,True,False,False,False,False,False
60000,1850,3,3,True,False,False,True,False,False,False,False,False
5000,625,2,2,False,True,False,True,False,False,False,False,False
4000,100,1,2,False,True,False,True,False,False,False,False,False
15000,1200,2,1,False,True,False,True,False,False,False,False,False
18000,1200,3,2,False,True,False,True,False,False,False,False,False
12000,1080,2,1,False,True,False,True,False,False,False,False,False
8500,700,1,1,False,True,False,True,False,False,False,False,False
11000,800,2,2,False,False,True,True,False,False,False,False,False
42000,1880,3,2,False,True,False,True,False,False,False,False,False
25000,1305,2,2,False,True,False,True,False,False,False,False,False
8500,600,1,1,False,True,False,True,False,False,False,False,False
12500,950,2,2,False,True,False,True,False,False,False,False,False
18000,1188,2,2,False,False,True,True,False,False,False,False,False
6000,500,1,1,False,False,True,True,False,False,False,False,False
9000,875,2,2,False,True,False,True,False,False,False,False,False
54000,2100,3,3,False,False,True,True,False,False,False,False,False
22000,1200,3,2,True,False,False,True,False,False,False,False,False
120000,2390,3,3,False,True,False,True,False,False,False,False,False
7000,600,1,1,False,True,False,True,False,False,False,False,False
28000,1150,2,2,False,True,False,True,False,False,False,False,False
55000,1788,3,3,False,True,False,True,False,False,False,False,False
19000,1250,2,2,False,True,False,True,False,False,False,False,False
11000,600,1,1,False,True,False,True,False,False,False,False,False
18000,1600,3,2,False,True,False,True,False,False,False,False,False
70000,1520,3,4,False,True,False,True,False,False,False,False,False
12000,550,1,1,False,True,False,True,False,False,False,False,False
18000,1100,2,2,False,True,False,True,False,False,False,False,False
30000,1100,2,2,False,True,False,True,False,False,False,False,False
10000,1100,2,2,False,True,False,True,False,False,False,False,False
6000,400,1,1,False,False,True,True,False,False,False,False,False
4500,300,1,1,False,True,False,True,False,False,False,False,False
8000,500,1,1,False,True,False,True,False,False,False,False,False
20000,1100,2,2,True,False,False,True,False,False,False,False,False
17500,1000,2,2,False,False,True,True,False,False,False,False,False
22000,850,2,2,False,True,False,True,False,False,False,False,False
17000,1020,2,2,False,True,False,True,False,False,False,False,False
22000,1250,2,2,False,False,True,True,False,False,False,False,False
24000,1400,3,3,False,True,False,True,False,False,False,False,False
12000,600,1,1,False,False,True,True,False,False,False,False,False
4500,200,1,1,False,False,True,True,False,False,False,False,False
5000,300,1,1,False,False,True,True,False,False,False,False,False
6000,400,1,1,True,False,False,True,False,False,False,False,False
11000,450,1,1,False,True,False,True,False,False,False,False,False
20000,1180,2,2,False,True,False,True,False,False,False,False,False
35000,1460,3,3,False,False,True,True,False,False,False,False,False
24000,1464,3,3,False,True,False,True,False,False,False,False,False
10000,700,2,2,False,True,False,True,False,False,False,False,False
16000,680,2,2,False,True,False,True,False,False,False,False,False
100000,2750,3,4,False,True,False,True,False,False,False,False,False
14000,800,2,1,False,True,False,True,False,False,False,False,False
7500,600,2,1,False,False,True,True,False,False,False,False,False
16000,1200,3,3,False,False,True,True,False,False,False,False,False
65000,3200,4,3,False,True,False,True,False,False,False,False,False
18000,1800,2,2,False,True,False,True,False,False,False,False,False
8000,500,1,1,True,False,False,True,False,False,False,False,False
11000,1200,2,2,False,False,True,True,False,False,False,False,False
8000,750,1,1,False,False,True,True,False,False,False,False,False
13000,700,1,2,False,True,False,True,False,False,False,False,False
30000,1000,2,2,False,False,True,True,False,False,False,False,False
14000,800,2,2,False,True,False,False,False,True,False,False,False
20000,200,1,1,True,False,False,False,False,True,False,False,False
80000,1800,3,3,False,True,False,False,False,True,False,False,False
9500,400,1,1,False,False,True,False,False,True,False,False,False
14000,600,3,3,False,False,True,False,False,True,False,False,False
65000,1550,3,3,False,True,False,False,False,True,False,False,False
18500,650,2,2,False,False,True,False,False,True,False,False,False
40000,850,2,2,False,False,True,False,False,True,False,False,False
90000,2000,4,4,False,False,True,False,False,True,False,False,False
3500,180,1,1,False,False,True,False,False,True,False,False,False
25000,140,3,2,False,True,False,False,False,True,False,False,False
9000,450,1,1,False,True,False,False,False,True,False,False,False
90000,2500,3,3,False,True,False,False,False,True,False,False,False
22000,720,1,1,False,False,True,False,False,True,False,False,False
12000,400,2,1,False,False,True,False,False,True,False,False,False
11000,450,2,1,False,False,True,False,False,True,False,False,False
20000,250,1,1,False,True,False,False,False,True,False,False,False
260000,3000,4,5,False,True,False,False,False,True,False,False,False
11000,550,2,2,False,False,True,False,False,True,False,False,False
10000,450,2,1,False,False,True,False,False,True,False,False,False
60000,2500,3,3,False,False,True,False,False,True,False,False,False
350000,800,4,4,False,False,True,False,False,True,False,False,False
16000,100,2,2,False,False,True,False,False,True,False,False,False
16000,400,1,1,True,False,False,False,False,True,False,False,False
12000,750,2,2,False,True,False,False,False,True,False,False,False
8000,400,1,1,False,True,False,False,False,True,False,False,False
14000,1100,3,2,False,True,False,False,False,True,False,False,False
14900,450,1,1,True,False,False,False,False,True,False,False,False
15000,850,2,2,False,False,True,False,False,True,False,False,False
10000,600,3,1,False,True,False,False,False,True,False,False,False
40000,750,2,2,False,False,True,False,False,True,False,False,False
9000,500,1,1,False,True,False,False,False,True,False,False,False
7000,350,1,1,False,True,False,False,False,True,False,False,False
13500,623,2,1,True,False,False,False,False,True,False,False,False
95000,2400,3,3,False,True,False,False,False,True,False,False,False
20000,75,1,1,False,False,True,False,False,True,False,False,False
7500,450,2,1,False,True,False,False,False,True,False,False,False
9000,445,2,2,False,False,True,False,False,True,False,False,False
80000,300,3,3,True,False,False,False,False,True,False,False,False
50000,1670,3,3,False,True,False,False,False,True,False,False,False
13000,550,1,1,False,True,False,False,False,True,False,False,False
12000,350,1,1,False,True,False,False,False,True,False,False,False
16000,650,2,2,False,True,False,False,False,True,False,False,False
13000,70,2,1,False,True,False,False,False,True,False,False,False
29000,100,2,2,False,True,False,False,False,True,False,False,False
18000,800,3,1,False,False,True,False,False,True,False,False,False
8500,60,2,1,False,False,True,False,False,True,False,False,False
27000,2000,3,2,False,True,False,False,False,True,False,False,False
18000,600,2,2,False,False,True,False,False,True,False,False,False
11500,450,1,1,False,True,False,False,False,True,False,False,False
80000,2200,2,3,False,False,True,False,False,True,False,False,False
15500,600,2,2,False,False,True,False,False,True,False,False,False
55000,2000,4,3,False,True,False,False,False,True,False,False,False
20000,800,2,2,False,True,False,False,False,True,False,False,False
35000,170,3,2,False,False,True,False,False,True,False,False,False
38000,150,2,2,False,False,True,False,False,True,False,False,False
16000,650,2,2,False,False,True,False,False,True,False,False,False
50000,1250,3,3,False,True,False,False,False,True,False,False,False
9500,600,1,2,False,True,False,False,False,True,False,False,False
90000,2100,4,4,False,True,False,False,False,True,False,False,False
10000,450,1,1,False,False,True,False,False,True,False,False,False
25000,100,2,2,False,False,True,False,False,True,False,False,False
30000,650,1,1,True,False,False,False,False,True,False,False,False
12000,48,2,2,False,False,True,False,False,True,False,False,False
16500,550,2,2,False,True,False,False,False,True,False,False,False
4500,240,1,1,False,False,True,False,False,True,False,False,False
30000,700,2,2,False,True,False,False,False,True,False,False,False
12000,48,1,1,False,True,False,False,False,True,False,False,False
23000,100,2,2,False,False,True,False,False,True,False,False,False
70000,1901,3,3,False,True,False,False,False,True,False,False,False
5500,50,1,1,False,False,True,False,False,True,False,False,False
35000,1300,3,3,False,True,False,False,False,True,False,False,False
9000,145,2,2,False,False,True,False,False,True,False,False,False
22000,800,2,3,False,False,True,False,False,True,False,False,False
35000,1100,3,4,False,True,False,False,False,True,False,False,False
12000,450,1,1,False,True,False,False,False,True,False,False,False
6000,300,2,1,False,False,True,False,False,True,False,False,False
22000,1040,2,3,False,True,False,False,False,True,False,False,False
5000,25,1,1,False,False,True,False,False,True,False,False,False
20500,900,2,2,False,True,False,False,False,True,False,False,False
7500,1100,2,1,False,False,True,False,False,True,False,False,False
5500,380,2,2,False,False,True,False,False,True,False,False,False
25000,450,3,2,False,True,False,False,False,True,False,False,False
13000,550,1,1,False,True,False,False,False,True,False,False,False
5000,180,1,1,False,True,False,False,False,True,False,False,False
40000,1650,3,2,False,True,False,False,False,True,False,False,False
12500,250,1,1,True,False,False,False,False,True,False,False,False
6000,400,1,1,False,False,True,False,False,True,False,False,False
15500,900,2,2,False,True,False,False,False,True,False,False,False
75000,1900,3,3,True,False,False,False,False,True,False,False,False
36000,892,3,2,False,False,True,False,False,True,False,False,False
13000,400,1,1,False,True,False,False,False,True,False,False,False
45000,100,3,2,False,False,True,False,False,True,False,False,False
2000,60,2,1,False,False,True,False,False,True,False,False,False
28000,80,2,2,False,True,False,False,False,True,False,False,False
9000,450,2,1,False,True,False,False,False,True,False,False,False
12000,520,1,1,False,True,False,False,False,True,False,False,False
13000,350,1,1,True,False,False,False,False,True,False,False,False
11000,600,2,2,False,True,False,False,False,True,False,False,False
35000,950,3,2,True,False,False,False,False,True,False,False,False
10000,450,2,1,False,True,False,False,False,True,False,False,False
20000,450,1,1,False,True,False,False,False,True,False,False,False
25000,850,2,2,False,True,False,False,False,True,False,False,False
8000,200,1,1,False,False,True,False,False,True,False,False,False
150000,3000,4,4,False,True,False,False,False,True,False,False,False
36000,1500,3,3,False,True,False,False,False,True,False,False,False
12000,700,2,2,False,False,True,False,False,True,False,False,False
8500,530,1,1,False,False,True,False,False,True,False,False,False
17000,800,3,2,False,False,True,False,False,True,False,False,False
7500,45,1,1,False,True,False,False,False,True,False,False,False
16000,900,1,1,True,False,False,False,False,True,False,False,False
9000,450,1,1,False,False,True,False,False,True,False,False,False
8000,650,2,1,False,False,True,False,False,True,False,False,False
45000,900,2,2,True,False,False,False,False,True,False,False,False
27000,900,2,2,True,False,False,False,False,True,False,False,False
14000,120,2,2,False,True,False,False,False,True,False,False,False
14000,600,2,2,False,False,True,False,False,True,False,False,False
14000,615,2,2,False,False,True,False,False,True,False,False,False
7500,225,1,1,False,True,False,False,False,True,False,False,False
10000,800,1,1,False,False,True,False,False,True,False,False,False
7000,400,1,1,False,True,False,False,False,True,False,False,False
25000,800,1,2,True,False,False,False,False,True,False,False,False
9000,60,2,1,False,True,False,False,False,True,False,False,False
22000,1000,3,2,False,False,True,False,False,True,False,False,False
10000,75,3,1,False,False,True,False,False,True,False,False,False
11000,800,3,2,False,False,True,False,False,True,False,False,False
12500,200,1,1,True,False,False,False,False,True,False,False,False
15000,800,3,2,False,False,True,False,False,True,False,False,False
35000,80,2,2,False,False,True,False,False,True,False,False,False
35000,900,2,2,False,False,True,False,False,True,False,False,False
52000,1125,2,2,True,False,False,False,False,True,False,False,False
15000,900,3,2,False,False,True,False,False,True,False,False,False
32000,1100,2,2,False,False,True,False,False,True,False,False,False
11500,400,1,1,False,False,True,False,False,True,False,False,False
45000,713,3,3,True,False,False,False,False,True,False,False,False
16000,700,2,1,False,False,True,False,False,True,False,False,False
20000,1000,2,2,False,True,False,False,False,True,False,False,False
7000,54,1,1,False,True,False,False,False,True,False,False,False
85000,200,3,3,False,False,True,False,False,True,False,False,False
15000,200,1,1,True,False,False,False,False,True,False,False,False
22000,800,2,2,True,False,False,False,False,True,False,False,False
32000,1000,2,2,False,False,True,False,False,True,False,False,False
20000,500,2,2,False,True,False,False,False,True,False,False,False
35000,300,1,1,False,True,False,False,False,True,False,False,False
35000,900,2,2,False,False,True,False,False,True,False,False,False
65000,240,3,3,False,False,True,False,False,True,False,False,False
15000,650,2,2,False,True,False,False,False,True,False,False,False
12000,950,3,2,False,True,False,False,False,True,False,False,False
8000,500,1,1,False,True,False,False,False,True,False,False,False
11000,500,1,1,False,True,False,False,False,True,False,False,False
12000,450,2,2,False,True,False,False,False,True,False,False,False
140000,2800,4,4,False,True,False,False,False,True,False,False,False
24000,150,2,1,False,True,False,False,False,True,False,False,False
20000,400,1,1,True,False,False,False,False,True,False,False,False
16000,100,3,2,True,False,False,False,False,True,False,False,False
15000,400,1,1,False,True,False,False,False,True,False,False,False
28500,900,2,2,False,True,False,False,False,True,False,False,False
30000,1350,3,3,False,True,False,False,False,True,False,False,False
16000,500,1,1,False,True,False,False,False,True,False,False,False
80000,1700,3,3,True,False,False,False,False,True,False,False,False
11000,400,1,1,False,False,True,False,False,True,False,False,False
21000,110,2,1,False,True,False,False,False,True,False,False,False
10500,1200,3,2,False,True,False,False,False,True,False,False,False
15000,50,2,2,False,True,False,False,False,True,False,False,False
16000,100,3,2,False,True,False,False,False,True,False,False,False
45000,1000,2,2,True,False,False,False,False,True,False,False,False
6000,63,1,1,True,False,False,False,False,True,False,False,False
40000,1800,3,2,False,True,False,False,False,True,False,False,False
36000,1440,2,2,False,True,False,False,False,True,False,False,False
12000,55,2,2,False,False,True,False,False,True,False,False,False
45000,1500,3,3,False,False,True,False,False,True,False,False,False
20000,400,2,1,False,False,True,False,False,True,False,False,False
10000,100,3,2,True,False,False,False,False,True,False,False,False
5000,500,2,1,False,False,True,False,False,True,False,False,False
8000,100,2,2,False,False,True,False,False,True,False,False,False
13000,455,2,1,False,False,True,False,False,True,False,False,False
15000,80,2,1,False,True,False,False,False,True,False,False,False
7500,450,2,1,False,False,True,False,False,True,False,False,False
6000,400,1,1,False,False,True,False,False,True,False,False,False
100000,300,4,4,False,False,True,False,False,True,False,False,False
12000,700,2,2,False,True,False,False,False,True,False,False,False
10000,600,2,2,False,True,False,False,False,True,False,False,False
10000,800,2,2,False,True,False,False,False,True,False,False,False
12000,950,2,2,False,False,True,False,False,True,False,False,False
15000,450,2,1,False,True,False,False,False,True,False,False,False
10000,450,1,1,False,False,True,False,False,True,False,False,False
12000,68,2,1,False,False,True,False,False,True,False,False,False
14500,850,2,2,False,False,True,False,False,True,False,False,False
18500,1000,2,2,False,True,False,False,False,True,False,False,False
24000,600,1,1,True,False,False,False,False,True,False,False,False
11000,65,2,1,False,False,True,False,False,True,False,False,False
52000,1700,3,3,False,True,False,False,False,True,False,False,False
70000,1800,3,3,False,True,False,False,False,True,False,False,False
12000,1000,2,1,False,True,False,False,False,True,False,False,False
22000,900,2,2,False,True,False,False,False,True,False,False,False
200000,2300,4,4,False,True,False,False,False,True,False,False,False
20000,75,2,2,False,False,True,False,False,True,False,False,False
45000,200,3,3,False,True,False,False,False,True,False,False,False
8000,200,1,1,False,False,True,False,False,True,False,False,False
8000,200,1,1,False,False,True,False,False,True,False,False,False
9500,450,2,1,False,True,False,False,False,True,False,False,False
25000,750,2,2,True,False,False,False,False,True,False,False,False
12000,400,2,1,False,False,True,False,False,True,False,False,False
24000,84,2,2,False,True,False,False,False,True,False,False,False
27000,90,2,2,False,False,True,False,False,True,False,False,False
18000,90,2,2,False,True,False,False,False,True,False,False,False
17000,500,2,2,False,True,False,False,False,True,False,False,False
15000,75,2,2,False,False,True,False,False,True,False,False,False
13000,512,1,1,True,False,False,False,False,True,False,False,False
70000,1500,3,3,False,True,False,False,False,True,False,False,False
14000,446,1,1,False,False,True,False,False,True,False,False,False
32000,1100,3,2,False,True,False,False,False,True,False,False,False
4000,125,1,1,False,False,True,False,False,True,False,False,False
100000,1800,3,3,True,False,False,False,False,True,False,False,False
20000,1300,3,2,False,False,True,False,False,True,False,False,False
30000,2000,3,2,False,True,False,False,False,True,False,False,False
150000,1200,2,2,True,False,False,False,False,True,False,False,False
19500,125,3,2,False,False,True,False,False,True,False,False,False
18000,730,2,2,False,False,True,False,False,True,False,False,False
25000,160,2,2,False,True,False,False,False,True,False,False,False
18000,1000,2,2,False,False,True,False,False,True,False,False,False
10000,450,1,1,True,False,False,False,False,True,False,False,False
12000,75,2,2,True,False,False,False,False,True,False,False,False
25000,2000,3,3,False,True,False,False,False,True,False,False,False
40000,2400,4,3,False,False,True,False,False,True,False,False,False
30000,1800,2,2,False,True,False,False,False,True,False,False,False
29000,1800,3,3,False,False,True,False,False,True,False,False,False
35000,2200,3,3,False,False,True,False,False,True,False,False,False
21000,2200,3,2,False,True,False,False,False,True,False,False,False
31000,900,3,2,False,True,False,False,False,True,False,False,False
8000,75,2,1,False,False,True,False,False,True,False,False,False
15500,75,2,2,False,True,False,False,False,True,False,False,False
32000,1800,3,3,False,True,False,False,False,True,False,False,False
30000,160,3,3,False,True,False,False,False,True,False,False,False
42000,2700,4,4,False,True,False,False,False,True,False,False,False
20500,1050,3,2,True,False,False,False,False,True,False,False,False
60000,1800,3,3,True,False,False,False,False,True,False,False,False
95000,2700,2,2,True,False,False,False,False,True,False,False,False
16000,499,1,1,False,True,False,False,False,True,False,False,False
8500,450,1,1,False,False,True,False,False,True,False,False,False
14000,60,1,1,False,False,True,False,False,True,False,False,False
140000,2200,3,3,False,False,True,False,False,True,False,False,False
8000,130,2,1,False,False,True,False,False,True,False,False,False
12500,650,3,1,False,True,False,False,False,True,False,False,False
14000,100,2,1,False,False,True,False,False,True,False,False,False
6000,45,2,1,False,False,True,False,False,True,False,False,False
10000,600,2,2,False,False,True,False,False,True,False,False,False
15000,800,3,1,False,False,True,False,False,True,False,False,False
8000,1500,3,3,False,False,True,False,False,True,False,False,False
10000,30,1,1,True,False,False,False,False,True,False,False,False
8500,55,1,1,False,False,True,False,False,True,False,False,False
25000,900,2,2,False,True,False,False,False,True,False,False,False
13000,1000,2,1,False,False,True,False,False,True,False,False,False
6000,360,1,1,False,True,False,False,False,True,False,False,False
7000,450,1,1,True,False,False,False,False,True,False,False,False
22000,900,2,2,False,True,False,False,False,True,False,False,False
40000,1100,2,2,True,False,False,False,False,True,False,False,False
22000,700,2,2,True,False,False,False,False,True,False,False,False
4500,400,1,1,False,False,True,False,False,True,False,False,False
15000,950,3,2,False,False,True,False,False,True,False,False,False
130000,3000,3,4,False,True,False,False,False,True,False,False,False
23000,950,2,2,False,False,True,False,False,True,False,False,False
45000,1100,3,3,False,True,False,False,False,True,False,False,False
15000,497,1,1,False,False,True,False,False,True,False,False,False
13000,100,3,2,False,True,False,False,False,True,False,False,False
10000,70,2,2,False,True,False,False,False,True,False,False,False
10000,55,2,2,False,False,True,False,False,True,False,False,False
6500,300,1,1,False,False,True,False,False,True,False,False,False
7000,400,1,1,False,False,True,False,False,True,False,False,False
7000,500,2,2,False,True,False,False,False,True,False,False,False
17401,650,4,2,True,False,False,False,False,True,False,False,False
5500,630,1,1,True,False,False,False,False,True,False,False,False
20000,450,1,1,False,False,True,False,False,True,False,False,False
7000,500,2,1,False,True,False,False,False,True,False,False,False
190000,200,5,5,False,False,True,False,False,True,False,False,False
13000,95,2,1,False,True,False,False,False,True,False,False,False
60000,272,4,3,True,False,False,False,False,True,False,False,False
17000,800,2,2,False,False,True,False,False,True,False,False,False
16000,50,2,2,False,False,True,False,False,True,False,False,False
9500,400,1,1,True,False,False,False,False,True,False,False,False
5000,450,1,1,False,False,True,False,False,True,False,False,False
27000,1800,3,3,False,True,False,False,False,True,False,False,False
29000,1800,3,3,False,True,False,False,False,True,False,False,False
29000,2000,3,3,False,True,False,False,False,True,False,False,False
37000,2700,4,4,False,True,False,False,False,True,False,False,False
36000,2700,4,3,False,True,False,False,False,True,False,False,False
35000,1800,3,3,False,True,False,False,False,True,False,False,False
42000,2700,4,4,False,True,False,False,False,True,False,False,False
37000,1800,3,3,False,True,False,False,False,True,False,False,False
30000,1800,3,3,False,True,False,False,False,True,False,False,False
20000,1200,3,2,False,True,False,False,False,True,False,False,False
8500,600,1,1,False,True,False,False,False,True,False,False,False
11000,350,1,1,True,False,False,False,False,True,False,False,False
14000,100,2,2,False,True,False,False,False,True,False,False,False
55000,1800,3,3,False,False,True,False,False,True,False,False,False
25000,900,2,2,False,True,False,False,False,True,False,False,False
20500,1150,3,2,False,False,True,False,False,True,False,False,False
28000,1400,4,2,False,True,False,False,False,True,False,False,False
5000,500,1,1,False,True,False,False,False,True,False,False,False
35000,300,4,3,False,True,False,False,False,True,False,False,False
30000,1800,3,3,False,True,False,False,False,True,False,False,False
10000,500,1,1,False,False,True,False,False,True,False,False,False
11000,500,1,1,False,False,True,False,False,True,False,False,False
17000,80,2,2,False,True,False,False,False,True,False,False,False
35000,1000,2,2,False,True,False,False,False,True,False,False,False
30000,1600,3,2,False,False,True,False,False,True,False,False,False
30000,1800,4,4,False,True,False,False,False,True,False,False,False
13000,400,2,2,False,True,False,False,False,True,False,False,False
13000,900,2,2,False,True,False,False,False,True,False,False,False
11000,480,1,1,False,False,True,False,False,True,False,False,False
13000,180,1,1,False,False,True,False,False,True,False,False,False
33000,1000,2,2,False,False,True,False,False,True,False,False,False
25000,1120,3,2,False,False,True,False,False,True,False,False,False
70000,1800,3,3,False,True,False,False,False,True,False,False,False
30000,1200,3,2,False,True,False,False,False,True,False,False,False
9000,550,1,1,False,True,False,False,False,True,False,False,False
14500,1400,2,1,False,False,True,False,False,True,False,False,False
50000,1600,3,2,False,True,False,False,False,True,False,False,False
20000,650,1,1,False,True,False,False,False,True,False,False,False
15000,120,4,4,True,False,False,False,False,True,False,False,False
7500,450,2,1,False,False,True,False,False,True,False,False,False
13500,520,1,1,True,False,False,False,False,True,False,False,False
14000,850,1,1,False,True,False,False,False,True,False,False,False
18000,850,2,2,False,True,False,False,False,True,False,False,False
14000,585,2,1,False,True,False,False,False,True,False,False,False
65000,1600,3,2,True,False,False,False,False,True,False,False,False
